Transaction_ID,User_ID,Transaction_Type,Amount,Category,Date
89,1943,Deposit,384.61538461538464,Income,2021-09-08
90,1943,Withdrawal,173.76452986202395,Utilities,2021-09-15
91,1943,Withdrawal,622.3513576191658,Entertainment,2021-09-22
92,1943,Withdrawal,764.1519173897358,Rent,2021-09-29
93,1943,Deposit,384.61538461538464,Income,2021-10-06
94,1943,Withdrawal,874.430744379976,Travel,2021-10-13
95,1943,Withdrawal,125.32674340357414,Utilities,2021-10-20
96,1943,Withdrawal,194.4776835688507,Travel,2021-10-27
97,1943,Deposit,384.61538461538464,Income,2021-11-03
98,1943,Withdrawal,245.89803783918694,Travel,2021-11-10
99,1943,Withdrawal,275.7727122777003,Rent,2021-11-17
100,1943,Withdrawal,332.94639959633435,Utilities,2021-11-24
101,1943,Deposit,384.61538461538464,Income,2021-12-01
102,1943,Withdrawal,404.40978392136435,Rent,2021-12-08
103,1943,Withdrawal,100.24512869026864,Groceries,2021-12-15
104,1943,Withdrawal,177.91484663941242,Travel,2021-12-22
105,1943,Deposit,384.61538461538464,Income,2021-12-29
106,1943,Withdrawal,158.2888421983265,Savings,2022-01-05
107,1943,Withdrawal,171.38900576786057,Travel,2022-01-12
108,1943,Withdrawal,236.49072186335644,Dining Out,2022-01-19
109,1943,Deposit,384.61538461538464,Income,2022-01-26
110,1943,Withdrawal,82.17010248913756,Travel,2022-02-02
111,1943,Withdrawal,704.9865944878582,Utilities,2022-02-09
112,1943,Withdrawal,941.4183019750768,Dining Out,2022-02-16
113,1943,Deposit,384.61538461538464,Income,2022-02-23
114,1943,Withdrawal,104.6006418496846,Entertainment,2022-03-02
115,1943,Withdrawal,66.48582735503142,Savings,2022-03-09
116,1943,Withdrawal,983.9929185830094,Entertainment,2022-03-16
117,1943,Deposit,384.61538461538464,Income,2022-03-23
118,1943,Withdrawal,1130.7973338416077,Travel,2022-03-30
119,1943,Withdrawal,111.11038785840611,Entertainment,2022-04-06
120,1943,Withdrawal,525.7645515106487,Groceries,2022-04-13
121,1943,Deposit,384.61538461538464,Income,2022-04-20
122,1943,Withdrawal,414.6172814343378,Travel,2022-04-27
123,1943,Withdrawal,205.2613216083497,Groceries,2022-05-04
124,1943,Withdrawal,52.10145248263755,Groceries,2022-05-11
125,1943,Deposit,384.61538461538464,Income,2022-05-18
126,1943,Withdrawal,159.09395122505248,Dining Out,2022-05-25
127,1943,Withdrawal,400.2813409751127,Savings,2022-06-01
128,1943,Withdrawal,980.7211563732898,Entertainment,2022-06-08
129,1943,Deposit,384.61538461538464,Income,2022-06-15
130,1943,Withdrawal,853.3471129819345,Entertainment,2022-06-22
131,1943,Withdrawal,166.9128643022845,Rent,2022-06-29
132,1943,Withdrawal,120.07290209886384,Dining Out,2022-07-06
133,1943,Deposit,384.61538461538464,Income,2022-07-13
134,1943,Withdrawal,130.64893802932264,Groceries,2022-07-20
135,1943,Withdrawal,85.29261894577006,Utilities,2022-07-27
136,1943,Withdrawal,396.014550401719,Savings,2022-08-03
137,1943,Deposit,384.61538461538464,Income,2022-08-10
138,1943,Withdrawal,193.20658211439275,Savings,2022-08-17
139,1943,Withdrawal,881.6973016064337,Savings,2022-08-24
140,1943,Withdrawal,382.25174875433527,Rent,2022-08-31
141,1943,Deposit,384.61538461538464,Income,2022-09-07
142,1943,Withdrawal,184.43835661556284,Savings,2022-09-14
143,1943,Withdrawal,602.2929740681894,Groceries,2022-09-21
144,1943,Withdrawal,937.2115211620036,Entertainment,2022-09-28
145,1943,Deposit,384.61538461538464,Income,2022-10-05
146,1943,Withdrawal,378.3821806656392,Rent,2022-10-12
147,1943,Withdrawal,254.76472394600867,Dining Out,2022-10-19
148,1943,Withdrawal,757.678258608349,Entertainment,2022-10-26
149,1943,Deposit,384.61538461538464,Income,2022-11-02
150,1943,Withdrawal,373.2685732372663,Savings,2022-11-09
151,1943,Withdrawal,173.6335116759043,Savings,2022-11-16
152,1943,Withdrawal,199.07373620394418,Rent,2022-11-23
153,1943,Deposit,384.61538461538464,Income,2022-11-30
154,1943,Withdrawal,456.45318497442526,Dining Out,2022-12-07
155,1943,Withdrawal,1023.9479590119513,Entertainment,2022-12-14
156,1943,Withdrawal,123.9211589279203,Entertainment,2022-12-21
157,1943,Deposit,384.61538461538464,Income,2022-12-28
158,1943,Withdrawal,194.69210447269566,Travel,2023-01-04
159,1943,Withdrawal,166.32165852009922,Utilities,2023-01-11
160,1943,Withdrawal,282.18643048539803,Travel,2023-01-18
161,1943,Deposit,384.61538461538464,Income,2023-01-25
162,1943,Withdrawal,220.44359572921496,Travel,2023-02-01
163,1943,Withdrawal,196.6590498191379,Groceries,2023-02-08
164,1943,Withdrawal,171.00021819183718,Savings,2023-02-15
165,1943,Deposit,384.61538461538464,Income,2023-02-22
166,1943,Withdrawal,58.39886217972543,Entertainment,2023-03-01
167,1943,Withdrawal,806.2794983220155,Travel,2023-03-08
168,1943,Withdrawal,91.87343910631768,Travel,2023-03-15
169,1943,Deposit,384.61538461538464,Income,2023-03-22
170,1943,Withdrawal,152.73652946364274,Savings,2023-03-29
171,1943,Withdrawal,915.0186262370815,Savings,2023-04-05
172,1943,Withdrawal,129.53460847012138,Groceries,2023-04-12
173,1943,Deposit,384.61538461538464,Income,2023-04-19
174,1943,Withdrawal,291.2432720828674,Groceries,2023-04-26
175,1943,Withdrawal,162.1209450608372,Rent,2023-05-03
176,1943,Withdrawal,177.3287371851092,Savings,2023-05-10
177,1943,Deposit,384.61538461538464,Income,2023-05-17
178,1943,Withdrawal,57.677130050053506,Groceries,2023-05-24
179,1943,Withdrawal,1052.6051631367234,Groceries,2023-05-31
180,1943,Withdrawal,955.4212880474472,Travel,2023-06-07
181,1943,Deposit,384.61538461538464,Income,2023-06-14
182,1943,Withdrawal,761.419186995025,Savings,2023-06-21
183,1943,Withdrawal,243.692450456467,Groceries,2023-06-28
184,1943,Withdrawal,489.53514968192593,Rent,2023-07-05
185,1943,Deposit,384.61538461538464,Income,2023-07-12
186,1943,Withdrawal,611.9237487757446,Entertainment,2023-07-19
187,1943,Withdrawal,438.56582879916704,Rent,2023-07-26
188,1943,Withdrawal,232.01633751572248,Savings,2023-08-02
189,1943,Deposit,384.61538461538464,Income,2023-08-09
190,1943,Withdrawal,60.38650084873347,Travel,2023-08-16
191,1943,Withdrawal,687.9206785770052,Rent,2023-08-23
192,1943,Withdrawal,174.9458800431131,Rent,2023-08-30
193,1943,Deposit,384.61538461538464,Income,2023-09-06
194,1943,Withdrawal,130.7902505693028,Dining Out,2023-09-13
195,1943,Withdrawal,289.6308407378075,Groceries,2023-09-20
196,1943,Withdrawal,177.53719123648995,Savings,2023-09-27
197,1943,Deposit,384.61538461538464,Income,2023-10-04
198,1943,Withdrawal,253.64878079196978,Dining Out,2023-10-11
199,1943,Withdrawal,1117.170351106281,Dining Out,2023-10-18
200,1943,Withdrawal,1033.4626804122713,Rent,2023-10-25
201,1943,Deposit,384.61538461538464,Income,2023-11-01
202,1943,Withdrawal,86.7608748298778,Travel,2023-11-08
203,1943,Withdrawal,884.1926277914238,Savings,2023-11-15
204,1943,Withdrawal,1161.63924265893,Rent,2023-11-22
205,1943,Deposit,384.61538461538464,Income,2023-11-29
206,1943,Withdrawal,967.6429583901123,Groceries,2023-12-06
207,1943,Withdrawal,276.2246651783664,Dining Out,2023-12-13
208,1943,Withdrawal,503.3718876327499,Rent,2023-12-20
209,1943,Deposit,384.61538461538464,Income,2023-12-27
210,1943,Withdrawal,224.76784271398418,Rent,2024-01-03
211,1943,Withdrawal,235.10954335221504,Dining Out,2024-01-10
212,1943,Withdrawal,668.6164948213241,Travel,2024-01-17
213,1943,Deposit,384.61538461538464,Income,2024-01-24
214,1943,Withdrawal,153.23272725392178,Groceries,2024-01-31
215,1943,Withdrawal,991.951289563955,Groceries,2024-02-07
216,1943,Withdrawal,810.433753307502,Savings,2024-02-14
217,1943,Deposit,384.61538461538464,Income,2024-02-21
218,1943,Withdrawal,109.38097051984808,Dining Out,2024-02-28
219,1943,Withdrawal,255.93565334760652,Groceries,2024-03-06
220,1943,Withdrawal,721.1594474298479,Dining Out,2024-03-13
221,1943,Deposit,384.61538461538464,Income,2024-03-20
222,1943,Withdrawal,120.59331278012627,Travel,2024-03-27
223,1943,Withdrawal,821.5711599845611,Savings,2024-04-03
224,1943,Withdrawal,149.23426925795496,Rent,2024-04-10
225,1943,Deposit,384.61538461538464,Income,2024-04-17
226,1943,Withdrawal,749.7412907030894,Travel,2024-04-24
227,1943,Withdrawal,482.31594204219186,Rent,2024-05-01
228,1943,Withdrawal,270.66497424183933,Entertainment,2024-05-08
229,1943,Deposit,384.61538461538464,Income,2024-05-15
230,1943,Withdrawal,112.09990846811648,Dining Out,2024-05-22
231,1943,Withdrawal,145.331874433434,Utilities,2024-05-29
232,1943,Withdrawal,69.85286030080894,Entertainment,2024-06-05
233,1943,Deposit,384.61538461538464,Income,2024-06-12
234,1943,Withdrawal,519.952091990461,Groceries,2024-06-19
235,1943,Withdrawal,255.6225789717756,Dining Out,2024-06-26
236,1943,Withdrawal,882.5091113492258,Rent,2024-07-03
237,1943,Deposit,384.61538461538464,Income,2024-07-10
238,1943,Withdrawal,987.3314059423615,Utilities,2024-07-17
239,1943,Withdrawal,68.32467092164765,Rent,2024-07-24
240,1943,Withdrawal,104.88525445240938,Rent,2024-07-31
241,1943,Deposit,384.61538461538464,Income,2024-08-07
242,1943,Withdrawal,250.2128484349074,Rent,2024-08-14
243,1943,Withdrawal,404.96522235299665,Dining Out,2024-08-21
244,1943,Withdrawal,98.54528305565083,Utilities,2024-08-28
245,1943,Deposit,384.61538461538464,Income,2024-09-04
246,1943,Withdrawal,165.90416262677303,Entertainment,2024-09-11
247,1943,Withdrawal,460.43751455920034,Savings,2024-09-18
248,1943,Withdrawal,89.41269789315439,Groceries,2024-09-25
249,1943,Deposit,384.61538461538464,Income,2024-10-02
250,1943,Withdrawal,182.81929190645664,Utilities,2024-10-09
251,1943,Withdrawal,420.6342137997842,Entertainment,2024-10-16
252,1943,Withdrawal,441.2220494580601,Entertainment,2024-10-23
253,1943,Deposit,384.61538461538464,Income,2024-10-30
254,1943,Withdrawal,254.7505626473543,Dining Out,2024-11-06
255,1943,Withdrawal,136.86358534911636,Groceries,2024-11-13
256,1943,Withdrawal,571.9529452666482,Rent,2024-11-20
257,1943,Deposit,384.61538461538464,Income,2024-11-27
258,1943,Withdrawal,224.1433513125934,Rent,2024-12-04
259,1943,Withdrawal,714.3329829866702,Dining Out,2024-12-11
260,1943,Withdrawal,129.67646438346083,Utilities,2024-12-18
261,1943,Deposit,384.61538461538464,Income,2024-12-25
